상호,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,주소,사업자유형,법인등록번호,사업자등록번호,2020년 자산,2020년 부채,2020년 자본,2020년 매출액,2020년 영업이익,2020년 당기순이익,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,2017년 자산,2017년 부채,2017년 자본,2017년 매출액,2017년 영업이익,2017년 당기순이익,2020년 개점,2020년 폐지,2020년 명의변경,2019년 개점,2019년 폐지,2019년 명의변경,2018년 개점,2018년 폐지,2018년 명의변경,2017년 개점,2017년 폐지,2017년 명의변경,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,
(주)까투리,"이성행, 최병복",주점,2002.01.29,2002.01.29,062  -  673  -  9200,062  -  676  -  4169,우 : 61071 광주광역시 북구 양산택지로37번길 64 (양산동),법인,200111  -  0149091,408  -  81  -  50979,0,0,0,0,0,0,3135681,1103206,2032475,1504496,72462,43761,3095253,1106540,1988713,1764343,81720,57801,2937928,1007017,1930911,2184729,84494,56497,0,0,0,6,31,10,3,53,32,8,25,29,0,0,0,
(주)호박패밀리,김치헌,한식,2011.09.05,2012.08.02,02  -  2235  -  7905,02  -  2256  -  7905,우 : 04724 서울특별시 성동구 금호산길 25 상가동 3층(금호동3가),법인,110111  -  4682690,106  -  86  -  88180,0,0,0,0,0,0,4844183,965446,3878737,10987072,850865,802183,3967368,890815,3076553,4440136,232163,214197,1578514,942820,635694,1709631,-147348,-156120,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
(주)호박패밀리,김치헌,한식,2011.09.05,2012.08.02,02  -  2235  -  7905,02  -  2256  -  7905,우 : 04724 서울특별시 성동구 금호산길 25 상가동 3층(금호동3가),법인,110111  -  4682690,106  -  86  -  88180,0,0,0,0,0,0,4844183,965446,3878737,10987072,850865,802183,3967368,890815,3076553,4440136,232163,214197,1578514,942820,635694,1709631,-147348,-156120,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,
(주)호박패밀리,김치헌,한식,2011.09.05,2012.08.02,02  -  2226  -  7905,02  -  2235  -  7905,우 : 04724 서울특별시 성동구 금호산길 25 3층,법인,110111  -  4682690,106  -  86  -  88180,0,0,0,0,0,0,4844183,965446,3878737,10987072,850865,802183,3967368,890815,3076553,4440136,232163,214197,1134980,528098,606882,2148016,-165751,-184932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)엘마노,이요섭,서양식,2015.10.28,2015.10.28,00  -  1899  -  2180,042  -  867  -  3303,"우 : 34050 대전광역시 유성구 엑스포로446번길 36 2층(문지동,해비치빌딩)",법인,160111  -  0411118,828  -  88  -  00217,0,0,0,0,0,0,1114947,661721,453226,1339999,48600,83500,825341,455616,369725,1154943,46849,116875,679335,826485,-147150,1028127,-211429,-232644,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,
(주)해피룸,"이호연,김준모",분식,2001.09.20,2001.10.01,070  -  7705  -  5584,031  -  624  -  3641,"우 : 26460 강원도 원주시 혁신로 19 9층(반곡동,에이치타워)",법인,134111  -  0088787,123  -  81  -  71302,0,0,0,0,0,0,22291450,12081937,10209513,8881200,703026,243366,23102277,13136129,9966148,12388224,1259030,1079274,22653261,13766388,8886873,13920774,1510672,936307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)희스토리푸드,육경희,피자,2012.07.03,2012.07.12,02  -  3672  -  6004,02  -  3675  -  5003,우 : 03086 서울특별시 종로구 동숭길 127 201호,법인,110111  -  4907676,101  -  86  -  73310,0,0,0,0,0,0,2719675,1981966,737709,7372554,115607,59671,2327187,1647150,680037,7010149,210524,187816,2556469,2066247,490222,7438153,437768,410255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)희스토리푸드,육경희,한식,2012.07.03,2012.07.12,02  -  3672  -  6004,02  -  3675  -  5003,우 : 03086 서울특별시 종로구 동숭길 127 201호,법인,110111  -  4907676,101  -  86  -  73310,0,0,0,0,0,0,2719675,1981966,737709,7372554,115607,59671,2556469,2066247,490222,7438153,437768,410255,3188356,3108390,79966,5604957,111515,99754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
헤이요푸드,김재순,분식,..,2019.07.01,02  -  1800  -  4590,  -    -  ,우 : 02477 서울특별시 동대문구 안암로 84-12 1층(제기동),개인,  -  ,580  -  10  -  01241,0,0,0,0,0,0,0,0,0,53715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,
(주)본가장수촌,최상락,기타 외식,2017.01.03,2017.01.06,042  -  932  -  9224,042  -  932  -  9225,"우 : 35216 대전광역시 서구 청사로 65 116동 605호(월평동,황실타운)",법인,160111  -  0445050,731  -  87  -  00648,0,0,0,0,0,0,122201,15006,107195,172869,33962,31752,90157,14714,75443,188898,54130,54022,27056,5635,21421,108843,1418,1420,0,0,0,4,3,0,4,0,0,0,10,0,0,0,0,
(주)홍마떡푸드,김유미,분식,2019.03.05,2019.04.09,02  -  1599  -  3531,02  -  332  -  1194,우 : 04056 서울특별시 마포구 신촌로2길 5-8 1층(동교동),법인,110111  -  7032199,728  -  87  -  01321,0,0,0,0,0,0,79755,19931,59824,135393,10836,9823,211055,544405,-333350,1130085,37966,33375,221909,16635,205274,904889,112426,117426,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,
(주)낭만팩토리,심문구,패스트푸드,2017.01.13,2017.01.13,02  -  1899  -  5439,043  -  653  -  3606,우 : 27144 충청북도 제천시 신죽하로 53 네이쳐타운 B동 3층,법인,151211  -  0036692,139  -  87  -  00707,0,0,0,0,0,0,214323,78799,135524,215346,1717,9846,192460,66781,125679,378948,-40855,-33917,260866,101270,159596,886342,-155784,-140404,0,0,0,2,7,1,3,3,1,19,2,1,0,0,0,
(주)티비비씨,이원성,치킨,2002.10.10,2002.10.10,031  -  245  -  8877,031  -  245  -  1866,우 : 18290 경기도 화성시 매송면 매송고색로395번길 7 (천천리),법인,135811  -  0086421,124  -  86  -  01463,0,0,0,0,0,0,6831642,6404527,427115,5545472,376182,103526,6791831,6468242,323589,6143139,271914,67956,5324009,5011376,312633,6698837,398117,164086,0,0,0,3,13,9,3,31,8,4,22,11,0,0,0,
(주)케리온,전완진,기타 외식,2008.02.25,2008.02.28,031  -  354  -  8533,031  -  354  -  8913,우 : 18525 경기도 화성시 팔탄면 언창길 30-16 (창곡리),법인,135511  -  0188736,140  -  81  -  27515,0,0,0,0,0,0,886859,347740,539119,1599690,37,-11276,903958,362564,541394,1849536,127620,109998,769820,338423,431397,2084940,124559,103144,0,0,0,2,4,0,0,4,0,1,5,1,0,0,0,
(주)휴롬팜,김영기,음료 (커피 외),2011.11.03,2011.11.03,02  -  1644  -  1514,02  -  6942  -  1781,우 : 06040 서울특별시 강남구 도산대로 164 6층(논현동),법인,110111  -  4721513,211  -  88  -  68160,0,0,0,0,0,0,1285055,9864340,-8579285,311810,-29454,-105804,1313490,9755416,-8441926,474415,-133297,-195504,1420671,9667092,-8246421,903666,-896129,-1282628,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,
청년히어로즈,최유정,한식,..,2020.04.03,02  -  1670  -  8090,0504  -  406  -  4713,우 : 02751 서울특별시 성북구 오패산로4길 48 2층,개인,  -  ,604  -  30  -  71721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)우남에프앤씨,남은희,음료 (커피 외),2019.06.10,2019.06.14,02  -  2299  -  7888,02  -  6280  -  1118,"우 : 04700 서울특별시 성동구 난계로24길 19 2층 201호(상왕십리동, 센트럴큐브)",법인,110111  -  7132866,796  -  86  -  01370,0,0,0,0,0,0,2209484,1210852,998632,5310572,1071733,948632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3,0,0,0,0,0,0,0,0,0,0,
야무진냄비,김태균,한식,..,2015.06.13,010  -  7121  -  7112,0504  -  005  -  8704,우 : 52731 경상남도 진주시 초북로 88 103호,개인,  -  ,640  -  09  -  00117,0,0,0,0,0,0,0,0,0,96415,0,0,0,0,0,89699,0,0,0,0,0,64033,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,
그믐족발,유성훈,한식,..,2018.10.31,02  -  6104  -  6453,0  -  0  -  0,우 : 07290 서울특별시 영등포구 경인로79길 21 1층(문래동2가),개인,  -  ,179  -  11  -  01183,0,0,0,0,0,0,0,0,0,468336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
가유카페,장혜영,음료 (커피 외),..,2020.01.08,031  -  225  -  1255,000  -  0000  -  0000,우 : 16476 경기도 수원시 팔달구 장다리로 195 1층 107호,개인,  -  ,654  -  16  -  01210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
짬뽕갑,김중희,중식,..,2019.03.05,02  -  882  -  2113,  -    -  ,우 : 08759 서울특별시 관악구 신림동7길 8 1층,개인,  -  ,621  -  71  -  00258,0,0,0,0,0,0,0,0,0,284104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
강호에프엔씨,강병욱,주점,..,2018.09.05,00  -  1811  -  6998,041  -  561  -  5997,우 : 31197 충청남도 천안시 동남구 청수10길 4-107 1층,개인,  -  ,256  -  34  -  00480,0,0,0,0,0,0,26583,31736,-5153,373049,-6065,30013,18901,66,18835,36040,7824,7834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
제이와이컴퍼니,허일윤,치킨,..,2020.07.07,18  -  99  -  1770,00  -  0000  -  0000,우 : 41436 대구광역시 북구 대천로9길 11-5 1층,개인,  -  ,373  -  31  -  00988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
낭만닭발,김창식,기타 외식,..,2014.01.20,02  -  1644  -  2881,031  -  415  -  9971,우 : 15497 경기도 안산시 상록구 광덕1로 330 사동 101-104호,개인,  -  ,134  -  32  -  27851,0,0,0,0,0,0,1006551,501943,504608,754955,74395,67422,1099105,461919,637186,855082,90678,85465,978466,698746,279720,923930,142435,128090,0,0,0,1,2,0,3,3,0,1,4,0,0,0,0,
다감,문지원,한식,..,2015.11.11,051  -  638  -  9333,051  -  638  -  9332,우 : 48742 부산광역시 동구 자성로133번길 6 102동 2324호(진흥마제스타워),개인,  -  ,410  -  50  -  00065,0,0,0,0,0,0,53813,2269,51544,90796,7280,7280,33384,4437,28947,117507,10053,10053,0,0,0,364106,0,0,0,0,0,1,3,0,6,0,0,3,0,0,0,0,0,
다감,문지원,한식,..,2015.11.11,051  -  638  -  9333,051  -  638  -  9332,우 : 48742 부산광역시 동구 자성로133번길 6 102동 2324호(진흥마제스타워),개인,  -  ,410  -  50  -  00065,0,0,0,0,0,0,53813,2269,51544,90796,7280,7280,33384,4437,28947,117507,10053,10053,0,0,0,364106,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
냉맥집,김기환,서양식,..,2018.10.26,070  -  8789  -  2650,051  -  808  -  2650,우 : 47296 부산광역시 부산진구 신천대로50번길 72 1층,개인,  -  ,283  -  30  -  00581,0,0,0,0,0,0,0,0,0,397304,0,0,0,0,0,19037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
두루두루푸드,양성우,한식,..,2020.02.28,051  -  462  -  6878,  -    -  ,우 : 48931 부산광역시 중구 대청로137번길 6 3층,개인,  -  ,260  -  17  -  01123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)트리플세븐,박민호,주점,2019.03.12,2019.03.27,010  -  5858  -  7888,  -    -  ,우 : 47291 부산광역시 부산진구 서전로 8 3층 디디-04,법인,180111  -  1206043,240  -  87  -  01272,0,0,0,0,0,0,724804,513384,211420,116907,10660,11420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
용달푸드,양소정,치킨,..,2018.07.30,02  -  1588  -  9276,0  -  0  -  0,"우 : 08594 서울특별시 금천구 가산디지털1로 1 1층 108호(가산동, 더루벤스밸리)",개인,  -  ,755  -  40  -  00426,0,0,0,0,0,0,13033,438,12595,54599,11677,11677,1582,664,918,15001,918,918,0,0,0,204000,0,0,0,0,0,1,3,1,5,0,0,6,0,0,0,0,0,
(주)얌샘,김은광,분식,2006.08.29,2006.09.01,02  -  1644  -  3378,02  -  3667  -  3379,"우 : 07318 서울특별시 영등포구 영등포로 347(한독타워) 9,10층",법인,110111  -  3517749,107  -  86  -  81841,0,0,0,0,0,0,10144758,6525360,3619398,18198126,420431,300520,8697323,5352445,3344878,20331572,192049,68503,8380406,5079032,3301374,17877913,585423,538548,0,0,0,0,20,1,0,6,0,0,21,2,0,0,0,
(주)원앙에프앤비,이은애,기타 외식,2019.02.26,2019.03.15,062  -  652  -  1769,062  -  651  -  1769,우 : 61955 광주광역시 서구 상무대로673번길 24 1층(마륵동),법인,200111  -  0555404,116  -  87  -  01299,0,0,0,0,0,0,15022,22210,-7188,13381,-13191,-13188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
신떡순신천할매떡볶이,김해랑,분식,..,2019.02.26,15  -  88  -  8969,00  -  0000  -  0000,우 : 41151 대구광역시 동구 금호강변로3길 35 율하숲 303동 602호,개인,  -  ,817  -  11  -  00966,0,0,0,0,0,0,0,0,0,97175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,
(주)젠푸드,김태윤 김길제,일식,2002.09.24,2002.09.24,055  -  362  -  9411,055  -  389  -  1120,우 : 50518 경상남도 양산시 소주회야로 45-73 소주동,법인,234111  -  0030240,621  -  81  -  51192,0,0,0,0,0,0,24131848,11045507,13086341,31049839,1652180,1349479,20659054,8969782,11689272,31982882,2129400,1747758,20956250,10993880,9962370,28964355,1893854,1378714,0,0,0,12,8,2,12,0,2,2,1,0,0,0,0,
(주)식의,박정수 외2,기타 외식,2010.01.11,2010.02.01,0  -  1800  -  6544,031  -  752  -  6113,"우 : 13306 경기도 성남시 수정구 성남대로 1298 ,4층(태평동)",법인,131411  -  0235640,134  -  86  -  62792,0,0,0,0,0,0,9834029,3476729,6357300,16244653,1384695,1522364,8586824,3751887,4834937,17889747,1316329,935751,8877425,4978239,3899186,20021023,784037,306583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
대운알앤에이치(주),정은경,한식,2020.06.10,2020.06.10,02  -  3662  -  4596,02  -  3665  -  4596,"우 : 07538 서울특별시 강서구 양천로75길 50 4층(염창동, 대운빌딩)",법인,110111  -  7514957,666  -  86  -  01818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)강통에프앤비,김재석,한식,2016.12.13,2016.12.13,02  -  332  -  1838,02  -  332  -  1837,우 : 04029 서울특별시 마포구 동교로 90 1층(서교동),법인,110111  -  6257946,868  -  81  -  00496,0,0,0,0,0,0,1037551,596018,441533,1768938,159414,121835,354312,224615,129697,1324271,111047,121037,10160,1500,8660,0,-790,-790,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,
고철상,송숙경,기타 외식,..,2017.03.01,031  -  284  -  9203,000  -  000  -  0000,"우 : 16986 경기도 용인시 기흥구 어정로 87-1 465-20, 469-16,17,18",개인,  -  ,159  -  05  -  00684,0,0,0,0,0,0,209873,83532,126341,616238,59081,67689,170243,17092,153151,663705,61684,69039,200000,0,200000,432297,28981,28981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
철판떼기(주),김성욱,기타 외식,2019.07.15,2019.07.20,070  -  4545  -  7877,0504  -  033  -  2249,우 : 15865 경기도 군포시 산본로323번길 27 1층 101호(산본동),법인,134111  -  0528915,512  -  81  -  25177,0,0,0,0,0,0,197263,147151,50112,271615,33524,31111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,9,0,0,0,0,0,0,0,0,
(주)포레스트에프앤디,이원균,한식,2019.01.18,2019.01.25,055  -  281  -  8882,0504  -  284  -  8166,"우 : 51515 경상남도 창원시 성산구 용지로 94 3층 305호(중앙동, 올림피아상가)",법인,194211  -  0295859,451  -  81  -  01389,0,0,0,0,0,0,28227,51644,-23417,462382,-39393,-33416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,
도니스(주),서재옥,한식,2017.06.22,2018.06.20,00  -  1599  -  2543,00  -  000  -  0000,우 : 33666 충청남도 서천군 장항읍 장마로47번길 8 .,법인,214911  -  0051525,621  -  86  -  16486,0,0,0,0,0,0,30505,61532,-31027,244120,-51596,-50727,41653,41953,-300,53629,-689,-299,0,0,0,0,0,0,0,0,0,8,2,0,8,0,0,0,0,0,0,0,0,
본정초콜릿(주),이종태,제과제빵,2001.03.30,2001.04.01,043  -  221  -  4315,043  -  221  -  0553,우 : 28642 충청북도 청주시 서원구 사직대로 86 본정빌딩,법인,150111  -  0054374,301  -  81  -  51677,0,0,0,0,0,0,4031697,3709592,322105,1413973,86046,2503,3978281,3658680,319601,1818895,77732,2970,4232144,3915513,316631,2020034,66785,2042,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,
(주)휴림,조문수,한식,2009.12.10,2009.12.15,070  -  8600  -  3100,0504  -  984  -  1947,우 : 54999 전라북도 전주시 완산구 전주객사2길 24 3층 주식회사 휴림,법인,210111  -  0067407,402  -  81  -  85067,0,0,0,0,0,0,568896,117024,451872,881142,58209,46352,564870,159351,405519,905572,64815,37440,590723,222645,368078,1305117,431202,427005,0,0,0,2,4,1,2,7,3,9,3,1,0,0,0,
(주)홍익푸드,김미란,기타 외식,2015.01.08,2015.01.08,042  -  551  -  1018,042  -  551  -  1315,우 : 32830 충청남도 계룡시 엄사면 계백로 3034-16 (유동리),법인,161211  -  0033258,307  -  81  -  48471,0,0,0,0,0,0,1341937,552039,789898,6345769,365740,351715,1051707,588725,462982,5496357,176781,74039,1147506,734564,412942,5831752,178242,147449,0,0,0,34,6,12,24,10,0,16,8,6,0,0,0,
(유)버거스테이지,"김태호, 최형욱",기타 외식,2019.08.23,2019.09.02,18  -  11  -  7385,00  -  0000  -  0000,우 : 44696 울산광역시 남구 번영로250번길 24 나동 402호,법인,230114  -  0004798,737  -  88  -  01472,0,0,0,0,0,0,115456,148339,-32883,264246,-37883,-37882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
(주)서울스토리,한동현,기타 외식,2018.05.17,2018.06.06,02  -  3447  -  0542,00  -  0000  -  0000,우 : 06034 서울특별시 강남구 도산대로1길 24 103호(신사동),법인,110111  -  6754629,543  -  87  -  01088,0,0,0,0,0,0,758715,481420,277295,2818994,114562,153789,645098,481592,163506,743007,43482,43505,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,
(주)씨에프씨,강병만,피자,2016.05.16,2016.05.12,051  -  741  -  1052,051  -  741  -  1056,"우 : 48096 부산광역시 해운대구 해운대해변로 335 4층, 1호",법인,180111  -  1033842,515  -  86  -  00544,0,0,0,0,0,0,409247,35051,374196,365352,-137462,-125384,547853,48272,499581,803637,48860,46883,654045,201347,452698,1526387,521961,429407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)비케이알,문영주,패스트푸드,2012.11.21,2012.11.21,02  -  6331  -  8282,02  -  3775  -  4326,"우 : 03150 서울특별시 종로구 삼봉로 71 2층(수송동, 지타워)",법인,110111  -  5006112,101  -  86  -  76277,0,0,0,0,0,0,464423906,310910291,153513615,502810419,18137434,5855527,317326215,166686914,150639301,402677134,8996399,4268548,312938350,166002950,146935400,345851298,1472707,-4159084,0,0,0,2,0,10,10,6,8,23,0,5,0,0,0,
(주)키즈팩토리,한현근,기타 외식,2016.12.09,2016.11.30,0  -  1688  -  0980,02  -  3445  -  5006,"우 : 31107 충청남도 천안시 서북구 원두정3길 20 202호(두정동, 석정빌딩)",법인,161511  -  0206106,342  -  81  -  00709,0,0,0,0,0,0,353755,765211,-411456,798916,-641137,-564169,550347,751456,-201109,858884,-237118,-203013,105802,137558,-31756,262679,-206669,-73323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)한울,박의태,한식,2009.09.11,2009.09.21,02  -  2247  -  6600,02  -  2244  -  1697,우 : 02644 서울특별시 동대문구 천호대로85길 17 (장안동),법인,171311  -  0018925,510  -  81  -  22999,0,0,0,0,0,0,0,0,0,0,0,0,12954700,8482938,4471762,17091227,376488,224166,5749325,5138865,610460,10312075,406510,450729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
(주)한울,박의태,치킨,2009.09.11,2009.09.21,02  -  2247  -  6600,02  -  2244  -  1697,우 : 02644 서울특별시 동대문구 천호대로85길 17 (장안동),법인,171311  -  0018925,510  -  81  -  22999,0,0,0,0,0,0,0,0,0,0,0,0,12954700,8482938,4471762,17091227,376488,224166,5749325,5138865,610460,10312075,406510,450729,0,0,0,0,0,0,13,38,20,19,44,16,0,0,0,
빙고아이스크림할인점(본점),강병환,아이스크림/빙수,..,2020.03.25,010  -  3538  -  7131,00  -  0000  -  0000,우 : 41557 대구광역시 북구 노원로10길 40 상가동 111호,개인,  -  ,216  -  14  -  71126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)케이씨앤컴퍼니,신귀남,한식,2019.09.25,2019.10.01,02  -  537  -  5454,02  -  537  -  2299,우 : 07030 서울특별시 동작구 솔밭로 97-10 1층,법인,110111  -  7242277,792  -  87  -  01507,0,0,0,0,0,0,196361,202447,-6086,87420,-16085,-16085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
더블에스푸드(주),최관수,한식,2018.05.01,2018.05.01,070  -  8115  -  9998,070  -  8115  -  9996,우 : 07223 서울특별시 영등포구 당산로50길 3 3층,법인,110111  -  6737980,357  -  88  -  00904,0,0,0,0,0,0,1862004,1664208,197796,3647312,-318621,-341470,701659,611768,89891,2174872,51629,-110109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(주)믿고,고대식,한식,2019.03.08,2019.03.08,02  -  1855  -  0292,0000  -  0000  -  0000,우 : 13647 경기도 성남시 수정구 위례서일로 22 107호,법인,110111  -  7037355,524  -  81  -  01300,0,0,0,0,0,0,91950,22561,69389,393978,66113,59389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
마루앤F/D,정민수,한식,..,2011.08.22,00  -  1577  -  2116,031  -  907  -  1946,우 : 10301 경기도 고양시 일산동구 애니골길 6 3층 309호 (풍동),개인,  -  ,128  -  36  -  69650,0,0,0,0,0,0,239715,12642,227073,422587,-8933,-7439,212846,11374,201472,464314,-74076,-72393,237897,20931,216966,540559,-187308,-187838,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
(주)행길,채현,분식,2016.12.29,2017.01.01,02  -  403  -  5253,02  -  424  -  1976,우 : 05661 서울특별시 송파구 중대로 243 (오금동),법인,110111  -  7458551,108  -  86  -  17401,0,0,0,0,0,0,209487,126122,83365,549621,-60494,-60890,212890,68634,144256,534906,99537,91246,87986,34978,53008,345876,48308,43008,0,0,0,3,6,1,4,5,3,11,2,0,0,0,0,
(주)일오삼에프씨,김명준,한식,2019.07.11,2019.07.11,051  -  315  -  0153,0504  -  030  -  4848,"우 : 49207 부산광역시 서구 꽃마을로 57 103동 1904호(서대신동3가, 금호어울림아파트)",법인,180111  -  1228831,185  -  81  -  01556,0,0,0,0,0,0,20949,26557,-5608,152308,-10113,-10107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,
㈜항방,LI DONGHCANG,중식,2017.05.11,2017.05.25,02  -  582  -  9999,  -    -  ,우 : 18474 경기도 화성시 동탄치동천로4길 6-7 1층(영천동),법인,110111  -  6397031,453  -  86  -  00834,0,0,0,0,0,0,42452,79268,-36816,85308,-8833,-7719,51586,80683,-29097,31901,-54688,-52328,97077,73846,23231,18511,-26801,-26768,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(주)호경에프씨,이용재,분식,1999.05.06,1999.05.06,031  -  987  -  2101,031  -  987  -  2107,우 : 10014 경기도 김포시 통진읍 김포대로1950번길 85-5 수참리 215,법인,110111  -  1692949,105  -  86  -  00032,0,0,0,0,0,0,7757010,5826579,1930431,10419968,163120,-184320,8137704,6022954,2114750,12641417,339088,161925,8210781,6257956,1952825,13375115,396158,144930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
