업종,브랜드,상호,평균매출액
기타 외식,우리집다음에맛있는집양평해장국,(주)우리집다음에맛있는집,262179
기타 외식,빨봉분식,(주)비엔피푸드,221677
기타 외식,오니기리와이규동,(주)오니규,196632
기타 외식,밀겨울,(주)오니규,110604
기타 외식,바이킹스,아시안키친(주),2415269
기타 외식,숯불의 향기,해피소스,201484
기타 외식,대구우야지막창,(주)대구우야지막창,387980
기타 외식,길성이,(주)길성이,351407
기타 외식,산카이 이자카야,(주)에스앤디코퍼레이션,554779
기타 외식,더엠투,엠투퓨전펍프렌차이즈,571514
기타 외식,설화참숯닭갈비,다원푸드,133091
기타 외식,오식야주육회관,(주)에이치제이컴퍼니,294881
기타 외식,우마이살몬,히노아스카(주),311080
기타 외식,착한전복,(주)두둑한행복,1725053
기타 외식,지짐이,(주)우용에프앤비,158472
기타 외식,모찌이야기,아론29(주),144006
기타 외식,커피인뉴욕,(주)씨앤비컴퍼니,379444
기타 외식,제주 흑다돈,영농조합법인돈마유통,265348
기타 외식,펄스맥커피,(주)펄맨,135046
기타 외식,푸릴리,(주)계경원,368209
기타 외식,꽃담은소,(주)아리솔에프씨,457910
기타 외식,육장갈비,(주)마루에프씨,359897
기타 외식,우마루,(주)마루에프씨,395041
기타 외식,쿡1015,(주)홍익푸드,216200
기타 외식,무스쿠스(MUSCUS),(주)리향인터내셔널,3550388
기타 외식,강창구찹쌀진순대,주식회사창구식품,442961
기타 외식,종로상회,(주)씨엠씨에프씨,594593
기타 외식,김이박부대찌개앤스테이크,(주)영광식품,68389
기타 외식,청주본가,(주)영광식품,321642
기타 외식,온마리,온마리에프앤시,215337
기타 외식,뿅가야채곱창,원에프씨,40159
기타 외식,김영희강남동태찜,(주)해피푸드,289415
기타 외식,비와별 닭갈비,(주)두빛나래,354123
기타 외식,번지농장돌판아구찜,화산상사영농조합법인,544622
기타 외식,코바코,(주)호경에프씨,212991
기타 외식,도네누,(주)도네누,240101
기타 외식,레시피#9,(주)레시피원,421288
기타 외식,명동찌개마을,(주)정다원식품점,442547
기타 외식,더코드,(주)더만듦,152552
기타 외식,행복포차,(주)조은음식드림,187043
기타 외식,보돌미역,(주)비엔에스에프앤비,273245
기타 외식,개성집,(주)바름,384450
기타 외식,"진가원 전주콩나물국밥,묵사발",(주)진가원푸드,386419
기타 외식,팬아시아(Pan Asia),(주)팬아시아다인힐,821106
기타 외식,김덕후의 곱창조,(주)김덕후컴퍼니,748788
기타 외식,미소육화,미소육화푸드시스템,966667
기타 외식,싱싱난리부르스 5000냥,싱싱난리부르스5000냥,146567
기타 외식,굿맘할매순대국&양선지해장국,(주)인화티에프에스,423477
기타 외식,환공어묵베이커리,(주)환공어묵베이커리,304345
기타 외식,해초과메기,(주)해랑,72236
기타 외식,앗싸곱창,앗싸(주),172714
기타 외식,통돼지두루치기한돈돈돈,(주)에스엠푸드,127787
기타 외식,에쎄레젤라또,(주)에쎄레,235622
기타 외식,북해도목장,(주)피플블라썸,667801
기타 외식,곱창폭식,(주)피플블라썸,407447
기타 외식,화주부(화덕피자 주는 부대찌개),(주)쉐프코리아,312268
기타 외식,장충동왕족발보쌈,(주)한가족,182358
기타 외식,서병장대김이병,(주)백호에프앤비,229790
기타 외식,쭈꾸미밥상,(주)고정남리퍼블릭,956166
기타 외식,연어상회,(주)케이제이엔에프앤비,825456
기타 외식,달구지막창,(주)달구지푸드,24530
기타 외식,빌리브라운(BILLYBROWN),빌리브라운,168726
기타 외식,홈팝참치,동심컴퍼니,275920
기타 외식,이억남의그릴,이억남의 사람들,865211
기타 외식,샌드프레소,(주)동원홈푸드,88758
기타 외식,곱선생,(주)리더스코리아코퍼레이션,243441
기타 외식,마시그래이,(주)에스이엠,131950
기타 외식,삼포집,(주)케이디에프앤비,259707
기타 외식,등갈비애꼬치다,라온에프앤씨,229146
