번호,상호,영업표지,대표자,등록번호,업종,링크
5874,알엠피푸드2000,키친1988,유재열,20210889,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91289
5873,청오디피케이(주),도미노피자,오광현,20080100159,피자,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91138
5872,본푸드서비스(주),본우리반상,"임미화, 이진희",20160278,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91136
5871,(주)슈퍼리어푸드,빽돈,한광성,20210885,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91126
5870,(주)티오엘드림,치킨히어로,조정래,20120100268,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90942
5869,(주)풀마니,Fullmani(풀마니),박창현,20210881,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90935
5868,(주)강푸드,강순자옛맛김치찌개,이근수,20161169,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90844
5867,(주)신세계푸드,오슬로(o'slo),김운아,20160877,아이스크림/빙수,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90718
5866,(주)고기촌유통,봉차돌싸롱,최진봉,20210874,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90511
5865,찬란한아구,찬란한아구,김주영,20210870,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101994
5864,망고홀릭체인본부,망고홀릭,정경용,20180324,아이스크림/빙수,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101332
5863,열방코리아,엘치킨,김선교,20210845,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101132
5862,제이엔디(JND),호랭이 돈까스,김다일,20210855,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101098
5861,장수촌,한국의맛 장수촌,김종국,20210851,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101094
5860,(주)필드키친,닭갈비클라쓰,강규원,20190883,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101092
5859,비바에프앤비(주),수림식당,정지환,20210850,중식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100954
5858,(주)알볼로에프앤씨,목동버거,이재욱,20181336,패스트푸드,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100680
5857,(주)알볼로에프앤씨,피자알볼로,이재욱,20100100136,피자,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100678
5856,청춘얼큰이,청춘얼큰이,김시연,20180026,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100670
5855,오날덕,오날덕,정경미,20210323,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100642
5854,고래섬본점,고래섬,주상현,20210848,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100624
5853,(주)알케이푸드,청춘국물닭발,오승근,20210852,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100614
5852,(주)파리크라상,잠바주스,황재복,20140964,음료 (커피 외),https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100576
5851,(주)파리크라상,파스쿠찌,황재복,20090100251,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100568
5850,뉴욕꽈배기,뉴욕꽈배기,이동훈,20210863,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100514
5849,㈜세종에프앤씨,킹스킹치킨피자,권대근,20210854,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100510
5848,㈜청춘푸드,찐곱도리식당,김형준,20210847,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100504
5847,(주)더이룸에프앤씨,성수옥아궁지,전경업,20210876,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100374
5846,(주)더이룸에프앤씨,성수옥솟대해장국,전경업,20210877,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100372
5845,㈜엠디엑스,무인다방,윤덕호,20201898,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100266
5844,대찬아구세상,허광웅의 아구세상,허광웅 외1,20210849,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100014
5843,(주)홍임,샤오당쟈,임송근,20210862,중식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91339
5842,더(the)착한,천재치킨&탕수육,강재용,20210867,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91327
5841,청연,청연,김종필,20190928,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91235
5840,㈜딜리버링,찌개엔,김준학,20210866,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91211
5839,어업회사법인(주)엠에스블루,내이름은장어,조민설,20210865,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91195
5838,(주)왕손,육겹살,"주광규, 최보성",20210921,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91182
5837,바니컴퍼니,바니바니,최원혁,20210895,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91174
5836,케이케이피(KKP)푸드FC,탕수신짬뽕,"권순철, 박승대, 김형식",20210861,중식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90721
5835,나쿤요리연구소,육터닭,나종국,20210843,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90431
5834,나쿤요리연구소,아띠블라썸,나종국,20210844,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90428
5833,나쿤요리연구소,깐풍전설,나종국,20210842,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90423
5832,나쿤요리연구소,고구려찜닭,나종국,20210841,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90422
5831,나쿤요리연구소,라쿤치킨&떡볶이,나종국,20200726,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=89805
5830,엑시트피자,엑시트피자(EXIT PIZZA),배장주,20210858,서양식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=89786
5829,(주)이앤더블유,커피박스,이재진,20210308,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101876
5828,(주)케이비에프엔비,BnB치킨&떡볶이,전경호,20200816,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101828
5827,(주)디디에프엔비,디디치킨(DD치킨),오응서,20080200132,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101492
5826,의춘숯불닭갈비,의춘숯불닭갈비,강새라,20201614,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101328
5825,시리베이커리,P시리베이커리,박병진,20210818,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101322
5824,선진푸드,조선팔도 팔도국밥,임종기,20210817,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101208
5823,막창사냥꾼,막창사냥꾼,노미향,20210816,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101178
5822,육회천지,육회천지,박희준,20210830,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101150
5821,메종이츠,마몽로제떡볶이,정미자,20210819,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100948
5820,임떡,임떡,임창희,20201558,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100896
5819,(주)교동F&B,교동면옥,이원철,20171308,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100792
5818,㈜미트코리아,하비랑국밥,이호혁,20210824,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100622
5817,㈜미트코리아,족발선수,이호혁,20210823,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100620
5816,(주)이디야,이디야커피,문창기,20080100014,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100444
5815,모구모구(F&B),모구모구과자점,백이삭,20210825,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100330
5814,925푸드,돈돈카츠,이선홍외 1명,20210821,일식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100178
5813,(주)왕순이,맛보까떡볶이,오시근,20201720,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100017
5812,플라잉키친,오여사 마약찜닭,이상욱,20210831,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91293
5811,플라잉키친,1인용인생김치찜,이상욱,20210832,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91292
5810,플라잉키친,1인용미찌부찌,이상욱,20210833,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91291
5809,(주)트러스트,오늘은 불닭발,"김민희, 김영규",20210827,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91147
5808,아이언푸드,칼있으마,조민식,20210822,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91082
5807,(주)고구려에프앤비,행복당(XING FU TANG),마건희,20191181,음료 (커피 외),https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91028
5806,삼삼구한양대점,삼삼구,허현욱,20201838,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90851
5805,미미찜닭,미미찜닭,정재훈,20210820,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90773
5804,(주)트러스트,그래죽,"김민희, 김영규",20210829,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90654
5803,(주)트러스트,쭈꾸미한판,"김민희, 김영규",20210828,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90645
5802,(주)국민키친,킹스 두 킹(Kings du king),김진주,20210837,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90476
5801,(주)국민키친,그린스미스(Green Smis),김진주,20210838,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90475
5800,(주)국민키친,쭈사마,김진주,20210836,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90468
5799,(주)국민키친,깐깐식당,김진주,20210839,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=90467
5798,봉평산골메밀촌,원조강영숙봉평메밀촌,최홍집,20120100308,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101346
5797,홈앤쿡푸드(주),홈쿡 24,박길후,20210599,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101272
5796,마라푸우,마라푸우,"김은지, 유대승",20210621,중식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101198
5795,와이씨푸드,천짬뽕87,한규령,20210783,중식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101186
5794,프라이빗(PRIVIT),프라이빗(PRIVIT),"정윤필, 최종은",20210805,주점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101152
5793,원엔원f&s,슬기롭다 전골인생,김규리,20210804,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101122
5792,제이에이치(JH)푸드,생존치킨,전준호,20210061,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101120
5791,제이에이치(JH)푸드,꽃쟁반,전준호,20210062,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101118
5790,제이에이치(JH)푸드,검정고무신,전준호,20200128,주점,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101114
5789,제이에이치(JH)푸드,깡돈,전준호,20120100220,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101110
5788,육천돈까스,육천돈까스,김주연,20210803,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101100
5787,(주)세영에프앤비,룸606,장세영,20210784,서양식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101048
5786,케이스푸드,권실장 참마 찹쌀 꽈배기,권용우,20200720,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101040
5785,오가네생선구이,오수명 오가네 생선구이,조원호,20200294,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=101016
5784,(주)베르네,베르네 닭강정,채명호,20210777,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100946
5783,수혈컴퍼니,아아수혈,"김태호,김재호",20210208,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100894
5782,간디푸드,혁계치킨,김효근,20210782,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100876
5781,교촌에프앤비(주),교촌치킨,"황학수,소진세",20080600002,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100814
5780,(주)야푸드,육회에반한꼬막,임창묵,20201759,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100774
5779,명태인생,명태인생,김태임,20210778,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100770
5778,(주)시루아네,밥스킹(BAB'S KING),김영태,20210789,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100592
5777,(주)시루아네,빵스퀸(PPANG'S QUEEN),김영태,20210790,패스트푸드,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100590
5776,(주)다원에프엔비,CAFE빵선생,원행자,20160817,제과제빵,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100278
5775,(주)오픈스카이앤귀일,귀일,조서진,20160871,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=100056
5774,(주)일야,강스키친,강정훈,20210787,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91300
5773,(주)더착한에프엔비,THE착한 찹쌀치킨&수제버거,이영준,20210801,치킨,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91286
5772,(주)모리셔스브라운,모리셔스브라운(Mauritius Brown),권용재,20190197,음료 (커피 외),https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91277
5771,와이지디,요고닭,금지훈,20210807,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91271
5770,프랜차이즈새늘,짜글이와 제육이,박영주,20191211,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91222
5769,화성옥,화성옥,고상옥,20170585,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91208
5768,(주)티에스에프엔씨,갓또그,김형록,20210800,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91180
5767,(주)티에스에프엔씨,대한민국찌개,김형록,20210799,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91179
5766,푸드딜라이트,오진당떡볶이,지현우,20200888,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91176
5765,(주)티에스에프엔씨,닥싸닥,김형록,20210798,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91175
5764,(주)티에스에프엔씨,6볶이,김형록,20210797,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91173
5763,(주)티에스에프엔씨,오대김밥,김형록,20210796,분식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91172
5762,(주)바른정원,우리집팔당닭발,윤민철,20200407,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91153
5761,(주)다원에프엔비,카페이시스(CAFEISIS),원행자,20210795,커피,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91146
5760,더블엠푸드,칸쿤,한근희,20210806,기타 외식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91141
5759,(주)열선수푸드,열선수애호박돼지국밥,"이용민, 소병관",20170978,한식,https://franchise.ftc.go.kr/mnu/00013/program/userRqst/view.do?firMstSn=91088
