업종,브랜드,상호,가맹사업 개시일,가맹사업 년수,가맹점수,가맹본부 임직원수
기타 외식,팔자막창,(주)에이트,2010-08-04,10년 7개월,0,0명
기타 외식,바퀴달린 하대승의 담양갈비,승승그룹(주),가맹사업 개시 전,0년 0개월,0,12명
기타 외식,서가 김푸드 연수해물나라,서가김푸드,2017-03-15,4년 0개월,3,2명
기타 외식,바퀴달린 깨막깨삼,승승그룹(주),2019-11-10,1년 4개월,1,12명
기타 외식,쉬즈베이글 커피,(주)쉬즈베이글,2018-11-07,2년 4개월,24,5명
기타 외식,고굽남 고기굽는남자,(주)엔제이컴퍼니,2014-10-19,6년 5개월,13,7명
기타 외식,육전주는 인생설곰탕,엠지엠에프앤비,가맹사업 개시 전,0년 0개월,0,2명
기타 외식,헬로크랩,헬로크랩,2020-06-20,0년 9개월,0,18명
기타 외식,경성한우국밥,엠지엠에프앤비,가맹사업 개시 전,0년 0개월,0,2명
기타 외식,11시 들쌈밥,탄불이연탄불고기쌈밥,가맹사업 개시 전,0년 0개월,0,6명
기타 외식,육회한언니,육회한언니,가맹사업 개시 전,0년 0개월,0,1명
기타 외식,도쿄스테이크,해피브릿지협동조합,2016-07-08,4년 8개월,42,112명
기타 외식,세광양대창,(주)세광그린푸드리테일,2019-10-04,1년 5개월,6,18명
기타 외식,면당포,(주)명인에프엔비,2019-01-22,2년 2개월,12,48명
기타 외식,쉐프의부대찌개,(주)케이더블유프랜차이즈,2015-03-01,6년 0개월,56,5명
기타 외식,만두골,(주)명인에프엔비,2017-06-11,3년 9개월,0,48명
기타 외식,팔방면,(주)명인에프엔비,가맹사업 개시 전,0년 0개월,0,48명
기타 외식,면도칼,(주)명인에프엔비,가맹사업 개시 전,0년 0개월,0,48명
기타 외식,통큰숯불갈비,(주)세광그린푸드리테일,2020-09-01,0년 6개월,0,18명
기타 외식,통큰삼겹,(주)세광그린푸드리테일,2020-06-25,0년 9개월,0,18명
기타 외식,오목집,(주)세광그린푸드리테일,2018-04-17,2년 11개월,10,16명
기타 외식,세광교대이층집,(주)세광그린푸드리테일,2017-05-26,3년 10개월,24,18명
기타 외식,세광교대골목집,(주)세광그린푸드리테일,2019-09-06,1년 6개월,0,18명
기타 외식,순남시래기,바른창업(주),2015-02-01,6년 1개월,74,15명
기타 외식,세광교대갈비집,(주)세광그린푸드리테일,2018-06-20,2년 9개월,2,18명
기타 외식,그리너,(주)그리너에프엔비,2020-07-28,0년 8개월,0,0명
기타 외식,프랭크서울,(주)프랭크서울,2016-08-24,4년 7개월,38,6명
기타 외식,에그토스트,에그토스트,가맹사업 개시 전,0년 0개월,0,1명
기타 외식,막창도둑,(주)엠디푸드시스템,2013-12-26,7년 3개월,60,9명
기타 외식,한밤의오징어,만호CS,2020-09-25,0년 6개월,0,1명
기타 외식,마티스그린,(주)단추로끓인수프,2020-06-22,0년 9개월,0,46명
기타 외식,에바돈가츠,브랜드인터랙티브(주),2020-06-23,0년 9개월,0,8명
기타 외식,심야식당 수(秀),심야식당秀,가맹사업 개시 전,0년 0개월,0,1명
기타 외식,덮밥애,(주)푸드엠코리아,가맹사업 개시 전,0년 0개월,0,29명
기타 외식,순수치킨,에스티씨프랜차이저,2015-07-01,5년 8개월,0,0명
기타 외식,멘무샤,(주)오리엔탈푸드코리아,2008-06-01,12년 9개월,34,19명
기타 외식,팜킷(FARMKIT),(주)팜킷,가맹사업 개시 전,0년 0개월,0,0명
기타 외식,쌈빠찹쌀강정,(주)유니온푸드,가맹사업 개시 전,0년 0개월,0,7명
기타 외식,연어로만,(주)거룩한일오삼,2015-08-27,5년 7개월,18,3명
기타 외식,채선당키친,(주)채선당,가맹사업 개시 전,0년 0개월,0,123명
기타 외식,유달리,(주)유달리코리아,2015-04-11,5년 11개월,34,0명
기타 외식,하늘돼지,하늘돼지,가맹사업 개시 전,0년 0개월,0,1명
기타 외식,용범이네인계동껍데기,(주)김승용에프에스,2019-04-09,1년 11개월,158,28명
기타 외식,세련대게,(주)젠틀마린스,가맹사업 개시 전,0년 0개월,0,0명
기타 외식,어풍당당 두번째 이야기 조개 화로구이 전문점,(주)하늘푸드시스템,2020-07-10,0년 8개월,0,2명
기타 외식,붐바타,해마로푸드서비스(주),2016-12-31,4년 3개월,6,244명
기타 외식,파이널나인,파이널나인(주),2020-08-14,0년 7개월,0,2명
기타 외식,도깨비족발,(주)행복한맛,가맹사업 개시 전,0년 0개월,0,0명
기타 외식,보승대한족발집,보승FC,2014-10-03,6년 5개월,3,55명
기타 외식,미쓰족발,보승FC,2013-03-20,8년 0개월,36,55명
기타 외식,엑소엑소 푸드카페,(주)세컨드찬스,2017-06-16,3년 9개월,326,31명
기타 외식,카툰공감,(주)라이온에프지,2016-05-11,4년 10개월,6,4명
기타 외식,일백집 서울포장마차,(주)길품에프엔비,2020-08-11,0년 7개월,0,0명
기타 외식,옹헤야,씨에프,2010-03-21,11년 0개월,0,0명
기타 외식,서울미트볼,서울미트볼,2016-05-20,4년 10개월,8,5명
기타 외식,눈꽃대패,눈꽃푸드,2019-08-31,1년 7개월,1,1명
기타 외식,족발팩토리,(주)보일드,2016-03-01,5년 0개월,4,0명
기타 외식,테그42(TEgg.42),(주)테그글로벌,2019-07-03,1년 8개월,5,0명
기타 외식,샐러디,(주)샐러디,2015-04-07,5년 11개월,59,16명
기타 외식,뚱보집부산양대창,(주)엘에이치케이컴퍼니,2020-07-31,0년 8개월,0,10명
기타 외식,몽뜨레셰프,(주)제이앤피몽뜨레,2016-10-01,4년 5개월,5,1명
기타 외식,몽뜨레셰프 인더키친 패밀리 레스토랑,(주)제이앤피몽뜨레,2016-10-01,4년 5개월,5,1명
기타 외식,목우촌웰빙마을,(주)농협목우촌,1995-11-02,25년 4개월,54,48명
기타 외식,목우촌미소와돈,(주)농협목우촌,2010-07-07,10년 8개월,12,48명
기타 외식,토스트럭(TOAST LUCK),(주)더서포터,2016-09-20,4년 6개월,24,0명
기타 외식,찜샤브,(주)백채,가맹사업 개시 전,0년 0개월,0,3명
기타 외식,"찜닭, 삼겹, 떡볶이 파는집",(주)얌얌레시피,가맹사업 개시 전,0년 0개월,0,16명
기타 외식,보울박스,(주)제니라이프,2019-10-28,1년 5개월,2,2명
기타 외식,호반식,(주)놀부,2019-06-28,1년 9개월,15,275명
기타 외식,타이거마라,(주)놀부,가맹사업 개시 전,0년 0개월,0,275명
기타 외식,방콕포차,(주)놀부,2019-07-31,1년 8개월,2,275명
기타 외식,돈족골,돈푸드시스템,2008-01-10,13년 2개월,0,1명
기타 외식,율이네 육소정,(주)태정지엔에프,가맹사업 개시 전,0년 0개월,0,2명
기타 외식,패대기,(주)깐깐한패밀리,2019-01-30,2년 2개월,3,10명
기타 외식,깐깐한족발,(주)깐깐한패밀리,2015-12-29,5년 3개월,23,0명
기타 외식,팬아시아(Pan Asia),(주)팬아시아다인힐,2013-10-16,7년 5개월,5,11명
기타 외식,서병장대김이병,(주)백호에프앤비,2010-12-05,10년 3개월,5,8명
기타 외식,어부홍씨물회,어부홍씨횟집,가맹사업 개시 전,0년 0개월,0,1명
기타 외식,죤슨앤바오,(주)우성에프앤에스,2018-05-18,2년 10개월,9,5명
기타 외식,에그머거,(주)더머거컴퍼니,가맹사업 개시 전,0년 0개월,0,3명
기타 외식,통발집,통발집,가맹사업 개시 전,0년 0개월,0,2명
기타 외식,숯불의 향기,해피소스,2015-06-09,5년 9개월,5,1명
기타 외식,제주도그릴,(주)감칠맛,2015-01-25,6년 2개월,11,2명
기타 외식,고양이부엌,(주)교동컴퍼니,2015-03-07,6년 0개월,13,2명
기타 외식,어사출또,어판왕어업회사법인㈜,2016-04-23,4년 11개월,102,40명
기타 외식,팔삼닭발,TheHoon코퍼레이션,2016-05-26,4년 10개월,7,1명
기타 외식,라라코스트(raracost),(주)라라에프앤비(RARAF&B),2013-07-29,7년 8개월,98,18명
기타 외식,서소문족발,서소문(주),2013-10-28,7년 5개월,9,21명
기타 외식,육봉달,(주)티아이코스모스,2012-06-16,8년 9개월,16,7명
기타 외식,다채,(주)폴스타파트너스,2014-01-01,7년 2개월,13,3명
기타 외식,더돈까스(the돈까스),(주)폴스타파트너스,2014-02-01,7년 1개월,8,3명
기타 외식,하랑은상자초밥&모밀,하랑은(주),2016-01-01,5년 2개월,4,3명
기타 외식,소한마리몽땅무쏘,(주)바른미트,2016-09-02,4년 6개월,48,15명
기타 외식,광명대창집,(주)피플블라썸,2019-12-16,1년 3개월,3,16명
기타 외식,곱창폭식,(주)피플블라썸,2015-07-20,5년 8개월,10,16명
기타 외식,일계양득,(주)니드플러스,2020-03-26,1년 0개월,0,8명
기타 외식,고기반 김치반,(주)키즈팩토리,2020-04-21,0년 11개월,0,20명
기타 외식,1943,(주)위벨롭먼트,2019-04-17,1년 11개월,45,14명
기타 외식,스시네코,만호F&B,2019-03-02,2년 0개월,2,1명
기타 외식,바푸리쉬는시간,(주)비피알,2018-08-29,2년 7개월,6,31명
기타 외식,바푸리뽕앤까스,(주)비피알,2016-03-12,5년 0개월,4,31명
기타 외식,바푸리pho베트남쌀국수,(주)비피알,2017-01-20,4년 2개월,36,31명
기타 외식,캠토토스트,(주)주안,2004-05-10,16년 10개월,101,6명
기타 외식,명동칼국수,(주)명동푸드,2011-08-18,9년 7개월,38,6명
기타 외식,이두부야순두부,(주)토속푸드담다,가맹사업 개시 전,0년 0개월,0,2명
기타 외식,훠궈야,(주)굿맨프리미어파트너스,2017-05-26,3년 10개월,2,76명
기타 외식,은화수식당,(주)한경기획,2013-12-01,7년 3개월,49,40명
기타 외식,일경 양대창,농부의마음,2020-06-24,0년 9개월,0,6명
기타 외식,코코샤브,(주)오리엔탈푸드코리아,2013-02-20,8년 1개월,26,19명
기타 외식,크랩크랩,(주)하프타임,2020-04-21,0년 11개월,0,4명
기타 외식,궁 잔기지떡,(주)대령숙수,2020-04-28,0년 11개월,6,0명
기타 외식,낚시꾼 김춘복의 도시어부,낚시꾼김춘복의도시어부,2018-09-17,2년 6개월,10,10명
기타 외식,화화,(주)미소에프엔씨,2007-07-11,13년 8개월,37,21명
기타 외식,카츠야미,양심푸드,2020-01-05,1년 2개월,0,1명
기타 외식,닭꼬치브라더스,(주)포레스트에프앤디,2020-07-21,0년 8개월,0,4명
기타 외식,모치카냉 식의,(주)식의,가맹사업 개시 전,0년 0개월,0,481명
기타 외식,바르미샤브샤브n칼국수,(주)즐거운세상,2009-10-06,11년 5개월,27,193명
기타 외식,참만복,(주)은혜푸드,가맹사업 개시 전,0년 0개월,0,6명
기타 외식,통큰갈비,(주)해성외식,2016-03-02,5년 0개월,71,12명
기타 외식,여우식당,해피브릿지협동조합,2020-04-28,0년 11개월,0,112명
기타 외식,샌디&와인데이즈(Sandy&Wine Days),(주)루피쿡,가맹사업 개시 전,0년 0개월,0,4명
기타 외식,카와루 라멘,카와루키친,가맹사업 개시 전,0년 0개월,0,0명
기타 외식,춘천꼬꼬닭갈비,(주)중앙식품,2011-12-16,9년 3개월,3,2명
기타 외식,국민닭발,국민푸드,2017-12-01,3년 3개월,22,1명
기타 외식,메이크 어 딜리버리,메이크어딜리버리,2020-07-16,0년 8개월,0,0명
기타 외식,꼬치의품격,(주)아이센스에프앤비,가맹사업 개시 전,0년 0개월,0,78명
기타 외식,바르미샤브칼국수,(주)즐거운세상,1999-04-30,21년 11개월,8,193명
기타 외식,고기박사,(주)푸드연,가맹사업 개시 전,0년 0개월,0,5명
기타 외식,스시&후라이,스시&후라이,가맹사업 개시 전,0년 0개월,0,1명
기타 외식,부산양대창,(주)호윤크리에이티브,가맹사업 개시 전,0년 0개월,0,2명
기타 외식,더하고부대찌개,(주)그레이스식품,2019-04-04,1년 11개월,4,5명
기타 외식,달곰김밥,달곰푸드,2017-02-03,4년 1개월,22,1명
기타 외식,마시따아구,(주)마시따,가맹사업 개시 전,0년 0개월,0,2명
기타 외식,곱창이야기,(주)기성피제이에스,2011-04-15,9년 11개월,76,17명
기타 외식,화포식당,(주)다이닝에스엠,2015-01-20,6년 2개월,49,17명
기타 외식,종로할머니칼국수 수(手),(주)모스트앤컴퍼니,2012-09-07,8년 6개월,12,3명
기타 외식,청키면가,(주)제스코푸드,2016-09-05,4년 6개월,3,15명
기타 외식,신사소곱창,(주)에스에스에프앤비,2012-08-01,8년 7개월,9,2명
기타 외식,육회한 감전통닭,(주)스타프렌차이즈,2014-08-20,6년 7개월,8,1명
기타 외식,대한닭발1979,(주)씨에이치월드푸드,2013-07-30,7년 8개월,15,5명
기타 외식,노군꼬치,(주)리앤브라더스컴퍼니,2014-09-02,6년 6개월,59,12명
기타 외식,달리는 려석들,(주)영상에프앤비,가맹사업 개시 전,0년 0개월,0,0명
기타 외식,아기숟가락,아기숟가락,가맹사업 개시 전,0년 0개월,0,1명
기타 외식,안동한우곱창,(주)제이오푸드,2015-08-19,5년 7개월,17,5명
기타 외식,대구반야월막창,(주)대구반야월막창,2008-04-30,12년 11개월,129,7명
기타 외식,갓요거트,램프에프엔비(lampF&B),2019-05-31,1년 10개월,0,1명
기타 외식,삼다돈,(주)삼다돈,가맹사업 개시 전,0년 0개월,0,85명
기타 외식,하남닭뽂상회,(주)나도람에프씨,2018-11-20,2년 4개월,3,34명
기타 외식,꼬치공방,비범한녀석들,2019-12-17,1년 3개월,1,1명
기타 외식,아그라,(주)아그라홀딩스,가맹사업 개시 전,0년 0개월,0,4명
기타 외식,돌삼닭,돌삼닭하남점,2014-03-27,7년 0개월,1,4명
기타 외식,몽이의주방,(주)행복한가족들,가맹사업 개시 전,0년 0개월,0,0명
기타 외식,공룡닭발,공룡푸드,가맹사업 개시 전,0년 0개월,0,0명
기타 외식,종로계림닭도리탕원조,(주)누구나꽃이피었습니다,2011-12-15,9년 3개월,13,0명
기타 외식,은하철도 곱곱곱,(주)금표에프앤씨,2016-02-29,5년 1개월,11,0명
기타 외식,곽두리쪽갈비,곽두리쪽갈비협동조합,2012-06-08,8년 9개월,11,8명
기타 외식,루시카토캔디,(주)루시카토,2013-02-01,8년 1개월,2,208명
기타 외식,경성육개장&부대찌개,(주)경성키친,2020-07-02,0년 8개월,0,0명
기타 외식,국민키친,(주)국민키친,가맹사업 개시 전,0년 0개월,0,0명
기타 외식,싸움의고수,(주)란체스터에프앤비,2015-05-15,5년 10개월,106,10명
기타 외식,우리집팔당닭발,(주)우리집상사,2020-04-10,0년 11개월,0,5명
기타 외식,고마담치킨,씨케이프랜즈,2014-05-30,6년 10개월,22,5명
기타 외식,셰프의돈까스,이든푸드그룹,2014-04-16,6년 11개월,23,2명
기타 외식,카츠젠,카츠젠,2016-06-18,4년 9개월,25,3명
기타 외식,백락촌,백락촌,2017-11-15,3년 4개월,7,1명
기타 외식,포장배달전문점육회백,더범컴퍼니,2019-08-20,1년 7개월,6,1명
기타 외식,와이블랙,와이블랙,2019-05-10,1년 10개월,15,1명
기타 외식,닥엔돈스,FC푸드,2007-11-03,13년 4개월,59,8명
기타 외식,갑족발,브이피컴퍼니,가맹사업 개시 전,0년 0개월,0,0명
기타 외식,궁짜이,씨씨푸드(초계명가),2020-06-29,0년 9개월,0,2명
기타 외식,파파1215,파파1215(PAPA1215),가맹사업 개시 전,0년 0개월,0,8명
기타 외식,배터지는갈비,배터지는갈비,2016-02-25,5년 1개월,15,1명
기타 외식,리얼안심탕수육,(주)록원에프엔비,2015-04-10,5년 11개월,93,8명
기타 외식,설원칡냉면&푸짐보쌈,입안에행복,2008-02-27,13년 1개월,18,1명
기타 외식,상남자의 고소한 생막창,와이디(YD)푸드컴퍼니,2019-05-31,1년 10개월,22,2명
기타 외식,포36거리,포36거리가맹사업부,2012-12-01,8년 3개월,15,3명
기타 외식,하노이별,하노이별기흥점,2009-08-01,11년 7개월,25,4명
기타 외식,안지랑곱창막창,안지랑&사람들,2014-03-10,7년 0개월,4,1명
기타 외식,감성대패,감성대패,2019-06-10,1년 9개월,7,1명
기타 외식,골치기,골치기,2007-11-20,13년 4개월,3,2명
기타 외식,장금수부대찌개,금수식품,2014-04-20,6년 11개월,23,5명
기타 외식,미아리우동집,미아리우동집,2020-06-29,0년 9개월,4,4명
기타 외식,왕서방왕치킨피자,"왕서방치킨피자,울트라강정(예찬)",2005-03-02,16년 0개월,8,1명
기타 외식,명덕총각족발,총각푸드,2016-01-16,5년 2개월,4,5명
기타 외식,복어잡는사람들,에스제이푸드시스템,2012-01-11,9년 2개월,4,1명
기타 외식,하우돈곱창,하우돈곱창,2009-08-13,11년 7개월,30,2명
기타 외식,돈카츠&화꾸어,돈카츠&화꾸어,2017-06-20,3년 9개월,5,1명
기타 외식,쏘쏘맥주집,가야푸드,2012-05-08,8년 10개월,18,4명
기타 외식,맥쓰(MEXX)세계치킨,맥쓰(MEXX)세계치킨,2012-08-03,8년 7개월,21,8명
기타 외식,모자온달,모자온달포장,2018-10-25,2년 5개월,1,1명
기타 외식,싱글벙글복어,싱글벙글,2012-02-07,9년 1개월,13,12명
기타 외식,해산물직화구이전문점삼바리,삼바리,2017-12-15,3년 3개월,13,4명
기타 외식,FRIEND FOOD(프렌드푸드),친구FOOD,2015-07-24,5년 8개월,0,1명
기타 외식,매반생면,매반생면,2012-07-18,8년 8개월,12,3명
기타 외식,왕양 하오하오,하오하오짬뽕전문점,가맹사업 개시 전,0년 0개월,0,1명
기타 외식,고철상,고철상,2017-03-01,4년 0개월,0,1명
기타 외식,33떡볶이,성백F&S,2016-11-03,4년 4개월,40,9명
기타 외식,장호짤라집,가온컴퍼니,2019-03-07,2년 0개월,1,30명
기타 외식,고미후쿠데판,가온컴퍼니,2018-03-22,3년 0개월,3,30명
