상호,영업표지,대표자,업종,법인설립등기일,사업자등록일,대표번호,대표팩스 번호,등록번호,최초등록일,최종등록일,주소,사업자유형,법인등록번호,사업자등록번호,2019년 자산,2019년 부채,2019년 자본,2019년 매출액,2019년 영업이익,2019년 당기순이익,2018년 자산,2018년 부채,2018년 자본,2018년 매출액,2018년 영업이익,2018년 당기순이익,2017년 자산,2017년 부채,2017년 자본,2017년 매출액,2017년 영업이익,2017년 당기순이익,브랜드 수,가맹사업 계열사 수,가맹사업 개시일,2019년 신규개점,2019년 계약종료,2019년 계약해지,2019년 명의변경,2018년 신규개점,2018년 계약종료,2018년 계약해지,2018년 명의변경,2017년 신규개점,2017년 계약종료,2017년 계약해지,2017년 명의변경,"가맹지역본부(지사,지역총판)수",형태,예치 가맹금,공정거래위원회의 시정조치,민사소송 패소 및 민사상 화해,형의 선고,가입비(가맹비),교육비,보증금,기타비용,합계,단위면적(3.3㎡)당 인테리어 비용,기준점포면적(㎡),인테리어 비용,최초 계약기간,연장 계약기간
부릉카페,부릉카페,강금경,커피,..,2020.06.24,  -  0000  -  0000,000  -  0000  -  0000,20210544,2021.02.26,2021.02.26,우 : 16512 경기도 수원시 영통구 법조로149번길 62 101호(하동),개인,  -  ,445  -  58  -  00392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹사업 준비 중,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"11,800",0,0,0,"5,500","3,300","3,000","17,400","29,200",0 ,33 ,0 ,2,1
(주)에스디인터내셔날,9 BLOCK (나인블럭),김계성,커피,1990.10.24,1999.01.01,031  -  761  -  5012,031  -  761  -  5014,20200708,2020.06.11,2021.02.26,우 : 12791 경기도 광주시 청석로 288-10 1층,법인,110111  -  0727250,211  -  81  -  67876,"54,864,988","45,005,509","9,859,479","66,648,212","472,529","-714,049","49,324,673","38,751,145","10,573,528","60,099,789","1,640,651","2,216,221","50,235,526","41,878,219","8,357,307","57,317,800","3,099,744","-6,364,515",1,0,가맹계약체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"42,000",0,0,0,"22,000",0,"20,000","517,000","559,000","2,310 ",660 ,"462,000 ",5,5
(주)블럭제빵소,블럭제빵소,박재영,제과제빵,2017.08.22,2017.09.04,031  -  1833  -  9874,00  -  000  -  0000,20161181,2016.12.05,2021.02.26,"우 : 13587 경기도 성남시 분당구 불정로376번길 31 604동 216호 (서현동, 효자촌 주상복합)",법인,131111  -  0491230,342  -  88  -  01032,"825,878","436,284","389,594","2,182,148","-92,086","-76,366","881,431","415,470","465,961","3,653,465","208,662","186,489","1,241,841","962,370","279,471","1,635,126","197,084","179,471",1,0,2016  -  02  -  01,2,13,17,2,26,4,10,4,43,0,1,3,0  개,보험,"18,700",0,0,0,"11,000","7,700",0,"60,442","79,142","2,090 ",33 ,"20,900 ",2,2
(주)강경푸드,강경불고기,강경묵,기타 외식,2018.01.17,2018.01.02,02  -  1522  -  4085,00  -  000  -  0000,20180277,2018.03.22,2021.02.26,"우 : 11492 경기도 양주시 부흥로 1932 5층 213호(광사동, 스카이프라자)",법인,280211  -  0175767,312  -  87  -  01015,"63,216","95,887","-32,671","117,078","13,001","13,185","10,580","56,436","-45,856","228,917","-46,094","-46,856",0,0,0,0,0,0,3,0,2018  -  01  -  02,2,0,2,1,4,0,0,0,0,0,0,0,0  개,보험,"30,500",0,0,0,"22,000","5,500","3,000","95,700","126,200","2,200 ",99 ,"66,000 ",1,1
비범한녀석들,비범한 꼬치,박민수,기타 외식,..,2018.06.18,0  -  1833  -  2952,0507  -  705  -  5692,20190608,2019.06.24,2021.02.26,"우 : 15477 경기도 안산시 단원구 광덕1로 195 404호(고잔동, 광장타워)",개인,  -  ,694  -  75  -  00176,0,0,0,"61,632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,가맹계약 체결 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"11,800",0,0,0,"5,500","3,300","3,000","68,200","80,000","2,200 ",66 ,"44,000 ",2,2
(주)엠에스에프앤비,팔덕식당,김태유,한식,2020.10.29,2020.11.06,031  -  429  -  7054,0  -  0  -  0,20171345,2017.11.22,2021.02.25,"우 : 14067 경기도 안양시 동안구 시민대로 230 비동 1401호 (관양동, 평촌아크로타워)",법인,134111  -  0565115,223  -  86  -  01945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017  -  09  -  21,3,0,1,0,6,0,0,0,1,0,0,0,0  개,보험,"28,300",0,0,0,"22,000","3,300","3,000","57,420","85,720","1,320 ",99 ,"39,600 ",3,3
(주)바르다프랜차이즈,돈까스회관,이주현,기타 외식,2020.07.06,2020.07.20,02  -  1661  -  2779,031  -  248  -  0179,20201507,2020.11.12,2021.02.25,"우 : 16298 경기도 수원시 장안구 경수대로994번길 31 광교프라자 2층, 203호",법인,135811  -  0396672,827  -  88  -  01886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019  -  10  -  03,1,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"10,800",0,0,0,"5,500","3,300","2,000","36,810","47,610","1,430 ",40 ,"17,160 ",2,1
(주)에이알피그룹,을지로골목집,"김종호, 함재승, 홍기호",한식,2020.04.10,2020.04.05,  -  1522  -  0405,00  -  00  -  00,20201192,2020.09.16,2021.02.25,우 : 11693 경기도 의정부시 호국로1336번길 39-5 201호,법인,280211  -  0207437,637  -  87  -  01796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,가맹계약체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"8,800",0,0,0,"5,500","3,300",0,"66,000","74,800","1,760 ",66 ,"35,200 ",2,1
(주)대령숙수,궁 잔기지떡,오기석,기타 외식,2020.03.17,2020.03.17,00  -  1877  -  7507,00  -  000  -  0000,20191036,2019.10.10,2021.02.25,우 : 16898 경기도 용인시 기흥구 죽전로43번길 11 보정동,법인,134511  -  0445070,285  -  88  -  01568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019  -  10  -  30,6,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"16,500",0,0,0,"5,500","11,000",0,"78,760","95,260",688 ,132 ,"27,500 ",2,2
㈜우분트,편백가원,이권효,한식,2014.02.21,2014.02.21,031  -  921  -  9201,00  -  000  -  0000,20201130,2020.09.07,2021.02.25,"우 : 10447 경기도 고양시 일산동구 장백로 56 405-1호 (백석동, 크리스탈빌딩)",법인,284911  -  0123891,141  -  81  -  39713,"1,490,013","891,145","598,868","2,025,703","122,079","107,724","756,572","265,428","491,144","1,381,243","106,911","92,640","687,132","288,629","398,503","2,005,722","161,134","159,650",3,0,가맹사업 개시 예정임,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"16,300",0,0,0,"11,000","3,300","2,000","142,340","158,640","1,650 ",165 ,"82,500 ",2,1
할멈탕수육,할멈탕수육,정남식,분식,..,2005.10.28,062  -  974  -  2020,  -    -  ,20210514,2021.02.24,2021.02.24,우 : 62258 광주광역시 광산구 임방울대로 727-5 상가 106호,개인,  -  ,408  -  02  -  26872,0,0,0,"390,836",0,0,0,0,0,"331,043",0,0,0,0,0,"269,923",0,0,0,0,2017  -  07  -  25,2,0,0,0,1,0,0,0,1,0,0,0,0  개,예치제,"27,000",0,0,0,"11,000","11,000","5,000","23,870","50,870",880 ,50 ,"13,200 ",2,2
에이젯커피(AZCOFFEE),부자 족발 · 부대찌개,임지영,한식,..,2016.04.01,  -  1688  -  0971,02  -  474  -  5619,20210489,2021.02.23,2021.02.23,우 : 05238 서울특별시 강동구 고덕로 47 3층 301-134호,개인,  -  ,598  -  07  -  00243,"68,962","47,329","21,633","777,862","23,663","25,196","30,514","59,577","-29,063","952,800","131,690","136,160","57,365","53,600","3,765","378,659","4,222","3,764",1,0,가맹계약 체결사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"11,800",0,0,0,"5,500","3,300","3,000","67,100","78,900","1,870 ",33 ,"18,700 ",2,1
(주)봉푸드,용호동낙지 한상,김재익,한식,2016.05.27,2016.05.27,02  -  863  -  4578,  -    -  ,20210493,2021.02.23,2021.02.23,우 : 06159 서울특별시 강남구 삼성로95길 31 5층동,법인,110111  -  6074192,456  -  88  -  00346,"5,061,652","3,634,534","1,427,118","15,118,114","436,306","106,079","4,127,563","2,722,381","1,405,182","14,784,288","1,077,099","995,808","1,965,209","1,555,836","409,373","5,399,054","227,538","293,023",2,0,가맹계약을 체결한 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"16,500",0,0,0,"11,000","5,500",0,"90,200","106,700","2,475 ",66 ,"49,500 ",1,1
따띠(주),따띠삼겹,한득현,한식,2019.04.15,2019.04.15,02  -  6956  -  2035,0  -  0  -  0,20190524,2019.06.07,2021.02.23,우 : 06690 서울특별시 서초구 도구로1길 60 102호,법인,110111  -  7077616,733  -  81  -  01317,"50,525","38,201","12,324","281,336","1,556","2,323",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019  -  04  -  29,15,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"6,450",0,0,0,"3,850","1,100","1,500","20,400","26,850","2,240 ",17 ,"11,200 ",2,1
마치래빗,마치래빗,박완기,서양식,..,2013.05.27,02  -  3444  -  4514,02  -  3444  -  4516,20210506,2021.02.23,2021.02.23,우 : 06037 서울특별시 강남구 논현로153길 45 2층 마치래빗,개인,  -  ,211  -  10  -  22336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  12  -  10,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,0,0,0,0,"11,000","3,300","2,000",0,"16,300","2,200 ",33 ,"22,000 ",2,1
육성푸드(주),78 새로이,조성욱,기타 외식,2019.11.14,2019.11.14,  -  1566  -  3952,  -    -  ,20210505,2021.02.23,2021.02.23,"우 : 07285 서울특별시 영등포구 선유로3길 10 8층 816호(문래동5가, 하우스디 비즈)",법인,110111  -  7292595,424  -  87  -  01531,"16,745","6,917","9,828","1,594",-172,-172,0,0,0,0,0,0,0,0,0,0,0,0,2,0,가맹점없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,0,0,0,0,"11,000","4,400","2,000","93,544","110,944","1,650 ",99 ,"49,500 ",2,2
(유)장미에프앤씨,영떡스클럽,윤민우,기타 외식,2020.01.29,2020.06.01,  -  1588  -  0615,030  -  720  -  5452,20210472,2021.02.22,2021.02.22,우 : 54999 전라북도 전주시 완산구 전주객사1길 46-10 2층(다가동3가),법인,210114  -  0140778,605  -  87  -  01557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,가맹계약 체결사실이 없습니다,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"11,000",0,0,0,"11,000",0,0,"21,900","32,900","1,200 ",33 ,"12,000 ",1,1
아재커피,아재커피,추민구,커피,..,2020.07.15,02  -  722  -  4569,  -    -  ,20210486,2021.02.22,2021.02.22,우 : 03156 서울특별시 종로구 삼봉로 40 1층 아재커피,개인,  -  ,569  -  51  -  00573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  12  -  01,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"7,500",0,0,0,"3,300","2,200","2,000","63,500","71,000","3,300 ",33 ,"33,000 ",2,2
청솔로9가맹본부,청솔로9,김태우,커피,..,2019.06.24,  -  1666  -  8663,070  -  7543  -  6466,20210460,2021.02.22,2021.02.22,우 : 42161 대구광역시 수성구 들안로13길 75 2층(상동),개인,  -  ,474  -  09  -  01090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018  -  11  -  01,11,0,1,1,1,0,0,0,0,0,0,0,1  개,예치제,"13,000",0,0,0,"7,700","3,300","2,000","41,274","54,274","3,000 ",33 ,"30,000 ",2,1
(주)국민키친,국민키친,김진주,기타 외식,2020.03.12,2020.03.17,031  -  322  -  0600,031  -  334  -  7931,20201034,2020.08.18,2021.02.22,우 : 17149 경기도 용인시 처인구 고림로 174 에이동 2층,법인,134511  -  0444311,461  -  87  -  01530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결 사실이 없습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"16,000",0,0,0,"7,700","3,300","5,000","84,500","100,500","1,980 ",50 ,"29,700 ",5,5
필라프에빠지다,필라프에빠지다,신윤호,기타 외식,..,2018.02.07,070  -  8065  -  7330,0504  -  293  -  7079,20210436,2021.02.19,2021.02.19,우 : 15581 경기도 안산시 상록구 서암로4길 13 1층 (사동),개인,  -  ,306  -  10  -  69508,0,0,0,"275,293",0,0,0,0,0,"85,849",0,0,0,0,0,0,0,0,1,0,2020  -  08  -  21,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"8,600",0,0,0,"3,300","3,300","2,000","20,020","28,620",770 ,33 ,"7,700 ",2,1
(주)정명에프앤비,더착한 마카롱cafe,오동호,커피,2019.08.21,2019.08.21,031  -  982  -  5617,031  -  982  -  5618,20210423,2021.02.18,2021.02.18,우 : 10087 경기도 김포시 김포한강1로 28-7 204호,법인,124411  -  0242496,893  -  87  -  01697,"79,404","9,711","69,693","94,388","-29,412","-30,306",0,0,0,0,0,0,0,0,0,0,0,0,5,0,가맹계약체결 사실이 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"13,000",0,0,0,"6,000","2,000","5,000","127,000","140,000","3,000 ",99 ,"90,000 ",5,5
(주)가치엔제이,남자피자,장규석,피자,2015.01.29,2015.02.12,02  -  514  -  2963,02  -  511  -  2963,20120100105,2012.03.19,2021.02.18,"우 : 06097 서울특별시 강남구 선릉로112길 12-2 301호(삼성동, 오피스허브)",법인,110111  -  5628693,114  -  87  -  24132,"559,958","643,577","-83,619","1,902,644","6,840","-9,503","536,118","610,234","-74,116","2,051,650","16,526","1,248","508,073","583,437","-75,364","1,726,519","15,614","3,145",1,0,2012  -  01  -  01,3,0,2,0,7,0,0,4,9,0,1,4,0  개,예치제,"28,800",0,0,0,"5,500","3,300","20,000","44,000","72,800","1,568 ",33 ,"15,675 ",2,1
데일리티(주),데일리커피,정성욱,커피,2019.11.11,2019.11.11,02  -  1855  -  0128,02  -  420  -  2025,20191423,2019.12.26,2021.02.18,"우 : 06626 서울특별시 서초구 서초대로78길 50 7층 LS-703호(서초동, 우영빌딩)",법인,110111  -  7277951,182  -  81  -  01687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2020  -  05  -  26,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"11,800",0,0,0,"5,500","3,300","3,000","46,640","58,440","1,980 ",26 ,"15,840 ",2,2
(주)빵카페,빵카페,고범,커피,2019.07.10,2019.07.16,02  -  2667  -  0599,02  -  2667  -  0596,20191011,2019.09.30,2021.02.18,"우 : 07807 서울특별시 강서구 마곡중앙로 59-5 608호~612호(마곡동, 마곡595빌딩)",법인,124411  -  0239592,587  -  87  -  01472,"76,473","35,289","41,184",0,"-8,816","-8,816",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  04  -  10,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"55,000",0,0,0,"44,000","11,000",0,"143,000","198,000","1,980 ",165 ,"99,000 ",2,2
(주)워크위드에프앤씨,파파1215,김민기,기타 외식,2020.09.24,2020.10.10,031  -  651  -  1215,000  -  000  -  0000,20200455,2020.04.02,2021.02.18,우 : 17869 경기도 평택시 현촌4길 2-33 302호,법인,131311  -  0243132,674  -  81  -  02109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020  -  06  -  01,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"13,800",0,0,0,"5,500","3,300","5,000","75,460","89,260","1,320 ",99 ,"39,600 ",1,2
(주)사랑과선행,효도쿡,이강민,기타 외식,2011.09.23,2011.12.05,031  -  731  -  8191,031  -  731  -  8193,20190134,2019.02.08,2021.02.17,"우 : 13503 경기도 성남시 분당구 야탑로205번길 26 26, 326호, 327호(야탑동, 성남고령친화체험관)",법인,131111  -  0292612,129  -  86  -  67742,"8,201,499","5,997,239","2,204,260","8,188,450","371,552","169,626","3,942,483","3,101,397","841,086","5,467,677","222,214","171,576","2,223,674","1,544,164","679,510","4,034,900","151,799","106,342",1,0,2019  -  04  -  10,3,0,0,0,0,0,0,0,0,0,0,0,4  개,보험,"32,500",0,0,0,"22,000","5,500","5,000","48,400","80,900","1,100 ",66 ,"22,000 ",2,1
다감,연샤닭발,문지원,한식,..,2015.11.11,051  -  638  -  9333,051  -  638  -  9332,20210414,2021.02.17,2021.02.17,우 : 48742 부산광역시 동구 자성로133번길 6 102동 2324호(진흥마제스타워),개인,  -  ,410  -  50  -  00065,"53,813","2,269","51,544","90,796","7,280","7,280","33,384","4,437","28,947","117,507","10,053","10,053",0,0,0,"364,106",0,0,4,0,2019  -  12  -  10,1,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"21,500",0,0,0,"11,000","5,500","5,000","27,500","49,000","1,100 ",50 ,"16,500 ",5,5
다감,고담,문지원,한식,..,2015.11.11,051  -  638  -  9333,051  -  638  -  9332,20210415,2021.02.17,2021.02.17,우 : 48742 부산광역시 동구 자성로133번길 6 102동 2324호(진흥마제스타워),개인,  -  ,410  -  50  -  00065,"53,813","2,269","51,544","90,796","7,280","7,280","33,384","4,437","28,947","117,507","10,053","10,053",0,0,0,"364,106",0,0,4,0,가맹계약 체결 전,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"7,700",0,0,0,"5,500","2,200",0,"16,500","24,200","1,100 ",33 ,"11,000 ",5,5
(주)오팜스,소쿠리밥상,박미희,한식,2020.04.23,2020.05.01,044  -  866  -  2733,044  -  866  -  2933,20210416,2021.02.17,2021.02.17,"우 : 30121 세종특별자치시 가름로 232 에이동 125호(어진동, 세종비지니스센터)",법인,164711  -  0097912,866  -  81  -  01693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약 체결 사실 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"37,700",0,0,0,"5,500","2,200","30,000","158,400","196,100","2,200 ",165 ,"110,000 ",2,1
따름인,#힘이나는커피생활,김희민,커피,..,2020.11.01,070  -  8777  -  4963,0070  -  8770  -  4964,20210442,2021.02.16,2021.02.16,우 : 04781 서울특별시 성동구 성수일로4길 46 3층,개인,  -  ,266  -  27  -  01135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"15,200",0,0,0,"9,900","3,300","2,000","64,790","79,990","1,738 ",33 ,"17,380 ",2,1
(주)대기만성홀딩스,태화분식,최현철,분식,2020.06.29,2020.06.29,031  -  684  -  0095,031  -  654  -  3931,20210398,2021.02.16,2021.02.16,우 : 17758 경기도 평택시 중앙시장로 23 (신장동),법인,131311  -  0237606,395  -  86  -  01667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,가맹사업개시전,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"11,800",0,0,0,"5,500","3,300","3,000","58,300","70,100","1,650 ",66 ,"33,000 ",2,2
(주)참쉬운푸드솔루션,돈갓,유종진,서양식,2018.12.06,2018.12.03,  -  1899  -  0441,02  -  2249  -  8821,20191021,2019.10.04,2021.02.16,"우 : 02622 서울특별시 동대문구 천호대로 319 1516호(답십리동,답십리 한화오벨리스크)",법인,110111  -  6948058,159  -  86  -  01362,"67,951","56,471","11,480","158,090","1,475","1,480",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019  -  02  -  01,22,0,12,0,0,0,0,0,0,0,0,0,0  개,예치제,"7,400",0,0,0,"3,300","1,100","3,000","17,600","25,000","1,100 ",33 ,"11,000 ",2,2
장만호에프씨협동조합,백년보쌈,김종원,한식,2019.03.05,2019.03.05,088  -  599  -  8800,051  -  326  -  7787,20210404,2021.02.16,2021.02.16,우 : 48498 부산광역시 남구 용소로8번길 13 .장만호양지국밥,법인,184351  -  0004173,412  -  88  -  01350,"47,327","14,013","33,314","10,136","-1,700","-1,685",0,0,0,0,0,0,0,0,0,0,0,0,3,0,가맹계약 체결 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"16,200",0,0,0,"11,000","2,200","3,000","116,600","132,800","1,650 ",165 ,"82,500 ",3,2
(주)올바른에프앤비,미카도스시,고영호,일식,2016.08.19,2016.08.25,02  -  401  -  1017,02  -  400  -  1018,20170126,2017.01.18,2021.02.15,"우 : 05854 서울특별시 송파구 법원로 114 비동 413호(문정동, 엠스테이트)",법인,110111  -  6154689,585  -  81  -  00650,"1,105,073","726,934","378,139","2,655,203","97,702","98,403","694,139","414,404","279,735","2,565,421","188,729","193,310","403,560","317,135","86,425","1,424,433","55,976","63,966",1,0,2016  -  08  -  25,12,0,7,0,19,0,3,1,13,0,0,0,0  개,보험,"21,500",0,0,0,"11,000","5,500","5,000","110,000","131,500","1,980 ",66 ,"39,600 ",2,2
(주)삼원에프앤비,분식창고,원지환,분식,2019.09.23,2019.09.30,02  -  712  -  8007,02  -  712  -  8009,20210378,2021.02.15,2021.02.15,우 : 10251 경기도 고양시 일산동구 성현로135번길 129-19 성석동,법인,110111  -  7239505,866  -  87  -  01337,"1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2020  -  11  -  03,0,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"5,500",0,0,0,"3,300","2,200",0,"26,400","31,900","1,269 ",43 ,"16,500 ",1,1
오늘도탐나(주),오늘도탐나,박성호,기타 외식,2020.11.25,2020.11.25,064  -  711  -  1697,00  -  000  -  0000,20210382,2021.02.15,2021.02.15,우 : 11314 경기도 동두천시 동광로 96 비1층(이도이동),법인,220111  -  0212919,576  -  88  -  01765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,가맹계약을 체결한 사실이 없음,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"13,000",0,0,0,"7,700","3,300","2,000","86,680","99,680","1,650 ",99 ,"49,500 ",2,2
홍대쌀국수,홍대쌀국수,하윤국,기타 외국식,..,2016.05.04,02  -  3144  -  0488,  -    -  ,20171098,2017.09.19,2021.02.15,우 : 04053 서울특별시 마포구 와우산로27길 62 2층(서교동),개인,  -  ,710  -  21  -  00285,"154,472","100,000","54,472","962,944","79,960","82,002","103,715",0,"103,715","476,031","12,520","24,220","79,495",0,"79,495","296,335","9,867","13,173",1,0,2017  -  08  -  10,26,1,0,0,7,0,0,0,3,0,0,0,0  개,보험,"10,800",0,0,0,"5,500","3,300","2,000","56,100","66,900","1,650 ",66 ,"33,000 ",1,1
킴브로스피자&파스타,킴브로스 피자&파스타,김민호,피자,..,2020.10.25,  -  1661  -  3043,0  -  0  -  0,20201067,2020.08.21,2021.02.15,우 : 16489 경기도 수원시 팔달구 권광로207번길 39 1층 104호,개인,  -  ,666  -  75  -  00263,0,0,0,"162,589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019  -  07  -  10,2,0,0,0,0,0,0,0,0,0,0,0,0  개,보험,"10,900",0,0,0,"6,600","3,300","1,000","61,600","72,500","1,650 ",50 ,"24,750 ",2,1
(주)커스텀커피,커스텀커피,오병석,커피,2019.07.09,2019.08.01,031  -  281  -  5965,031  -  282  -  5965,20201631,2020.12.01,2021.02.15,우 : 17001 경기도 용인시 기흥구 평촌1로7번길 6-1 1층(동백동),법인,134511  -  0402400,256  -  81  -  01595,"34,609","11,254","23,355","78,065","-6,632","-6,644",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016  -  05  -  17,3,0,1,1,2,0,0,0,2,0,0,0,0  개,보험,"8,800",0,0,0,"5,500","3,300",0,"78,220","87,020","2,750 ",33 ,"27,500 ",2,1
(주)민컴퍼니,텬고,민인기,분식,2020.04.17,2020.04.05,031  -  348  -  0330,0  -  0  -  0,20200641,2020.05.25,2021.02.15,"우 : 14118 경기도 안양시 동안구 엘에스로 122 (호계동,데시앙플렉스 722호)",법인,134111  -  0550364,258  -  81  -  01849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020년 가맹사업 예정,0,0,0,0,0,0,0,0,0,0,0,0,0  개,예치제,"13,000",0,0,0,"5,500","5,500","2,000","39,160","52,160","1,870 ",33 ,"18,700 ",2,1
(주)삼원에프앤비,토부가,원지환,한식,2019.09.23,2019.09.30,02  -  712  -  8007,02  -  712  -  8009,20080100735,2008.12.10,2021.02.15,우 : 10251 경기도 고양시 일산동구 성현로135번길 129-19 1층 주식회사 삼원에프앤비,법인,110111  -  7239505,866  -  87  -  01337,"1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2006  -  07  -  01,1,0,1,0,0,1,0,1,3,0,1,0,0  개,보험,"25,000",0,0,0,"16,500","5,500","3,000","191,400","216,400","2,420 ",165 ,"121,000 ",1,1
(주)삼원에프앤비,진시앙,원지환,중식,2019.09.23,2019.09.30,02  -  712  -  8007,02  -  712  -  8009,20120100498,2012.09.18,2021.02.15,우 : 10251 경기도 고양시 일산동구 성현로135번길 129-19 1층 주식회사 삼원에프앤비,법인,110111  -  7239505,866  -  87  -  01337,"1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2010  -  03  -  01,0,3,0,0,0,3,0,0,0,0,3,0,0  개,보험,"25,000",0,0,0,"16,500","5,500","3,000","191,400","216,400","2,420 ",165 ,"121,000 ",1,1
(주)삼원에프앤비,솔청면옥,원지환,한식,2019.09.23,2019.09.30,02  -  712  -  8007,02  -  712  -  8009,20080100733,2008.12.10,2021.02.15,우 : 10251 경기도 고양시 일산동구 성현로135번길 129-19 1층 주식회사 삼원에프앤비,법인,110111  -  7239505,866  -  87  -  01337,"1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2004  -  04  -  01,0,4,0,0,0,3,0,0,0,0,0,1,0  개,보험,"25,000",0,0,0,"16,500","5,500","3,000","191,400","216,400","2,420 ",165 ,"121,000 ",1,1
(주)삼원에프앤비,봄채향,원지환,한식,2019.09.23,2019.09.30,02  -  712  -  8007,02  -  712  -  8009,20120100499,2012.09.18,2021.02.15,우 : 10251 경기도 고양시 일산동구 성현로135번길 129-19 1층 주식회사 삼원에프앤비,법인,110111  -  7239505,866  -  87  -  01337,"1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2011  -  03  -  23,0,0,1,0,2,0,0,0,0,0,1,0,0  개,보험,"25,000",0,0,0,"16,500","5,500","3,000","191,400","216,400","2,420 ",165 ,"121,000 ",1,1
(주)삼원에프앤비,맛소우서울칼국수,원지환,한식,2019.09.23,2019.09.30,02  -  712  -  8007,02  -  712  -  8009,20191045,2019.10.10,2021.02.15,우 : 10251 경기도 고양시 일산동구 성현로135번길 129-19 1층 주식회사 삼원에프앤비,법인,110111  -  7239505,866  -  87  -  01337,"1,000",0,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2018  -  12  -  13,5,0,1,0,2,0,0,0,0,0,0,0,0  개,보험,"11,000",0,0,0,"7,700","3,300",0,"191,400","202,400","2,420 ",165 ,"121,000 ",1,1
